mfcc,zero crossing rate,root mean square,spectral centroid,spectral bandwidth,spectral contrast,polynomial,labels
-0.13219501,0.10359039660672854,0.011248414,1947.325692308699,2150.066768618366,13.90412862325327,9.542316543033114e-09,0
-0.16143116,0.10803364269141531,0.010986243,2255.762511822456,2341.53489338651,14.640983616694454,8.669647611020585e-09,0
-0.17057413,0.1679619525812065,0.010822737,2444.853411573111,2064.579086407022,16.092157451071177,6.173644203935639e-09,0
-0.28161925,0.07655819496809745,0.011781387,2050.8621646731644,2208.8941809516896,18.46611048390678,7.784230871801184e-09,0
0.044738658,0.13697138739849188,0.011047121,2354.2312731602337,2320.7667111342057,16.22558900627216,7.933578089346921e-09,0
-0.2975115,0.1210869525812065,0.010158915,2184.3720672083587,2192.372353753742,16.383122954707517,8.272228311669802e-09,0
0.11315421,0.05755827653712297,0.011163904,1468.0818829817138,1725.826888366752,14.683101237329133,1.1143171970015966e-08,0
-0.14969283,0.1419776863399072,0.010116544,2215.929315234546,2001.862566718376,14.88333556995381,8.31603854649139e-09,0
-0.06769444,0.06155176007830626,0.010157195,1627.817616343298,1896.9029682778114,14.30624817783461,9.586618241743134e-09,0
-0.06934536,0.0663099532337587,0.010957782,1431.4571617488361,1648.5643003441717,14.35069001715583,1.2637125710730876e-08,0
-0.2829524,0.0973605622824826,0.011029274,1877.2577783149507,2023.4973494818971,14.878549822137556,1.0139513333523255e-08,0
-0.14874296,0.07284680430684455,0.011773666,1587.5114424877772,1728.4118701710904,15.504709731050939,1.1783188015425953e-08,0
-0.29494414,0.13642646099187936,0.01109638,2402.9165158217907,2316.234325938521,16.547266708923267,7.25339694680676e-09,0
-0.21083248,0.1214857344837587,0.0101180775,2283.082284222916,2193.501540608662,16.372876689746516,7.114222501423819e-09,0
0.100455076,0.20357023093097448,0.011006304,2644.6124591682637,1924.9568478788224,15.251443944849859,3.782999359433441e-09,0
-0.09982151,0.10162141096287702,0.011107327,1804.0277340321693,1896.1213685780383,13.923842917632035,1.123562166054585e-08,0
-0.1953039,0.08736269214037123,0.01014256,1704.151306380472,1803.7878912680733,13.49953877817101,1.0985455542194248e-08,0
0.0013500182,0.0678869543938515,0.010827335,1525.6389978236018,1745.2772294135552,14.199003535068604,1.1599111089439629e-08,0
-0.07589764,0.07944823085846868,0.010590837,1531.180318594323,1703.6425283705823,14.389070901674543,1.226738352027802e-08,0
-0.12881932,0.10199980060904873,0.011764034,2047.6966735469985,2127.3760737006414,18.893101221814256,8.802209789090127e-09,0
-0.07823167,0.15402044663573086,0.011527449,2370.3110380287912,1965.4444607434418,14.712041558926144,7.0114314449998025e-09,0
-0.006476894,0.1350431862674014,0.011130452,2468.8912380252996,2416.8492441490225,14.980760492669749,7.395645716158126e-09,0
0.05903958,0.16041681772041763,0.009782361,2388.233873474345,1931.8968317763608,14.885182016188962,6.2211407483484315e-09,0
-0.18676007,0.1268432333961717,0.010140096,2331.9006630010967,2284.9913764930657,16.824069670472255,7.318132531610176e-09,0
-0.23078886,0.11849487021461717,0.010079501,2279.069273177209,2244.602116837197,18.19655383090663,7.2168921288880336e-09,0
-0.044104446,0.13899135368329466,0.010964354,2368.8171719339834,2276.023837715115,15.78449227186367,7.481473516112252e-09,0
-0.12126708,0.07389247389791183,0.01022604,1516.2795097726942,1655.0990833467902,14.377682758672856,1.1689401601112459e-08,0
-0.040417504,0.07051189095127611,0.011131188,1427.9629181376267,1608.6171145681426,13.733776235689689,1.328506946505383e-08,0
-0.10046537,0.08351761890951276,0.01101348,1662.6889849755878,1790.1064941150664,13.980130886107624,1.2004646680871667e-08,0
-0.19582945,0.1585996410962877,0.011792544,2295.157687302691,1807.3200393184509,14.488412206474855,7.054091700079741e-09,0
-0.04275478,0.13324413609338748,0.011012083,2306.8887842097784,2314.88428444458,15.531939859695822,8.32436181472658e-09,0
0.16182885,0.09297736006380511,0.010165992,2178.160386959193,2296.6909406335835,15.356415804373105,7.560927804200735e-09,0
-0.34830037,0.08924671004930394,0.0110236015,1763.708763937916,1917.7380973861261,14.237412575671613,1.0638413886042719e-08,0
-0.030027445,0.14303808367169374,0.010179184,2416.4125150394743,2226.34170336328,13.725493851054098,7.236517851086063e-09,0
-0.08411521,0.11651908715197216,0.01098114,2226.9626564531018,2316.959991172694,16.034874366912263,8.945633581029457e-09,0
0.04600457,0.1100536089762181,0.011123477,2208.9486221802536,2218.0245557710687,14.124002167041018,8.963606438239033e-09,0
-0.085355185,0.07596002211426914,0.011564501,1590.9003974305142,1727.4796358394997,14.494937881437947,1.2103467710281643e-08,0
-0.1390045,0.07481805575696056,0.010204738,1598.1321190106098,1747.0626970634364,14.255161236562047,1.1050472320883954e-08,0
-0.13329706,0.13430566632830626,0.010995374,2358.479453714451,2351.8200431391024,16.494967241525586,8.397622790669195e-09,0
-0.3417815,0.09721215197215777,0.011174094,1797.8782967141324,2021.2169580978536,14.338223407246428,9.906549616579723e-09,0
0.0068822447,0.08110113652842227,0.011229341,1655.1628310003057,1796.9753789522904,13.869856396598196,1.2133932653104469e-08,0
-0.19592723,0.09118850601798144,0.0102045,1725.1990097809319,1791.9863578870206,14.241220906168389,1.113114719243263e-08,0
-0.24474439,0.04342984157482599,0.011686127,1251.966913334986,1623.8003025391024,16.737198403955194,1.0712453352772087e-08,0
-0.34747627,0.2607988326566125,0.010156139,3078.0148250350726,2064.6245900761637,13.971366462494686,8.049450621971005e-11,0
-0.12597159,0.08989699644721577,0.010987269,1709.9307023801878,1790.4293603190931,13.76199216343326,1.1885710124507396e-08,0
-0.01504616,0.10725873694895592,0.011085633,2237.102641396593,2338.2585010954244,14.811652873021375,8.725982363068276e-09,0
-0.094019145,0.070298905162413,0.011156243,1476.5179323988234,1660.2214266560802,14.220607310590252,1.2721738268777302e-08,0
0.045139328,0.13165580590197215,0.011139023,2305.9683519844725,2326.495749174078,16.974531833782155,8.041110997651449e-09,0
-0.08157522,0.10345104952146171,0.011029068,2097.401018731423,2255.708426827153,17.19137258500031,9.133093803929827e-09,0
-0.23081157,0.11674000326276102,0.011263064,2014.146900400425,2024.9184994716072,13.729738425391439,1.035640962176797e-08,0
-0.06418796,0.09543802566705337,0.011039188,2128.5877119601882,2302.359927548994,15.809804034335853,8.96532266772227e-09,0
-0.20505655,0.11302068227958237,0.011094927,2210.9308007165446,2200.511931710809,13.998213451636111,8.953723721179824e-09,0
-0.2326813,0.0726757359338747,0.010172287,1479.664272437013,1644.1725612930054,13.364072605431291,1.1842965105097844e-08,0
-0.04346611,0.07867672382540604,0.011010852,1634.9356244627493,1765.3323683527187,13.98768969598065,1.181112263966019e-08,0
-0.056523502,0.058666255800464036,0.010574045,1324.5203272296806,1693.2473538186039,16.39331697708851,1.0658555615315832e-08,0
-0.14498094,0.2003629821635731,0.011741049,2736.055252175515,2005.6706122372884,15.560923089750867,3.5972750841031263e-09,0
-0.050112884,0.0751058131525522,0.01112745,1575.4427579335097,1743.9805809888226,14.184131529643718,1.220057557281566e-08,0
-0.05558524,0.06949341103538283,0.010144605,1495.626237688987,1803.9299374549944,15.634381256553489,1.0854714322522394e-08,0
0.016732156,0.25851263413573083,0.011123714,3165.853783783238,2020.5879156705334,16.49023807725889,-1.2120265633181382e-09,0
-0.07105527,0.1019499528712297,0.011110031,1987.9428693246098,2136.9659838951316,16.71618654888006,9.477967545777413e-09,0
-0.2711637,0.1135837351363109,0.010178138,2114.0174263354806,2169.467595533721,17.406440982473644,8.19299866135157e-09,0
-0.14043677,0.11333449644721577,0.010956741,1970.4541988909339,1992.1826570611847,13.361742764879818,1.0521633117234027e-08,0
-0.12346961,0.08924104553364269,0.010213245,1718.209013610066,1809.0148053756411,13.52990260700423,1.1008799270523017e-08,0
-0.16185515,0.17520346940255221,0.011697728,2460.9013686838816,1868.200549163657,13.838230443951975,5.472470947616311e-09,0
-0.21108851,0.11809948702146171,0.010175765,2223.9253973689565,2241.737889809381,16.52613175673014,7.810698080679833e-09,0
-0.2689462,0.1561401083961717,0.010924923,2243.4892666286064,1863.9327993126697,13.7955180088372,7.929574647077958e-09,0
-0.15694378,0.11896729082076567,0.011071799,2302.0324104613765,2362.968147569058,14.855643944021613,8.82567413163757e-09,0
-0.16836444,0.07244688950116009,0.011056863,1490.4490938516763,1668.158939169064,14.19314433903917,1.2719876142302838e-08,0
-0.0023229904,0.09914148600638051,0.011150548,2180.555520123549,2289.8751332222046,14.397611796119818,8.757898290747704e-09,0
-0.14969103,0.11532274144431555,0.010186395,2137.240140543552,2173.8733459966516,17.276644346751624,7.974510285431053e-09,0
-0.0056536403,0.10872358069895592,0.0111900885,1990.7882110556575,2073.7268011602405,14.653925886769166,9.868914685441295e-09,0
-0.043170042,0.038758881960556844,0.011722784,1094.2053875879785,1573.4781839162395,16.253642920321298,1.1018852895614527e-08,0
-0.077407524,0.10927530452436195,0.011762455,2183.1027008440274,2239.67281917084,18.2135780096054,9.079852686723738e-09,0
-0.16495669,0.10060406395011601,0.011812228,2031.474953459783,2050.9765253811997,14.699056344364818,9.981090537647226e-09,0
-0.15774968,0.1795934690400232,0.011719735,2559.508382509739,1857.1025449750564,15.711962628540585,4.246846774834792e-09,0
-0.115488775,0.10490569714327146,0.011635382,2246.4562804782886,2214.4462940675967,14.45586560854837,8.384878735087312e-09,0
-0.19340211,0.1286060306699536,0.010114844,2368.9584973938504,2276.7819956638023,16.622758750649492,7.11676507167307e-09,0
-0.21093664,0.09898741118039443,0.011302404,2292.261716168542,2325.9003285625818,15.382830439480525,7.216458201213568e-09,0
0.021052942,0.04549285817865429,0.010939611,1136.016526144883,1591.3612882345315,14.422034649014803,1.1780424092394716e-08,0
0.009920901,0.11447759570765662,0.011036867,2201.337503902922,2270.6338293955328,16.71337065274513,8.774328783171034e-09,0
-0.311099,0.11581328850058005,0.01015295,2155.284168689742,2174.3335843192667,17.56106465293929,8.006959358346682e-09,0
-0.048882052,0.06887484592517401,0.0115705235,1543.607964583987,1779.428659055153,15.29718768984562,1.1772808614078431e-08,0
-0.30393875,0.09282894975348027,0.010141229,1767.7252455700739,1861.1484744820777,15.0072227583525,1.0245407961282277e-08,0
-0.2752583,0.04810193409222738,0.0110692335,1288.2410834744376,1746.5587514662745,15.059129254582613,1.1300702889184222e-08,0
-0.27162778,0.08003054306844548,0.011037304,1556.934165451277,1675.5072368204815,14.634016322709194,1.205187735829604e-08,0
-0.30017224,0.11245536361658932,0.011501059,2221.669859526398,2259.527231034079,17.59300832561998,8.680326786034861e-09,0
-0.38808066,0.058487257105568444,0.011756127,1462.0187088041362,1841.3275925531068,16.189680085571243,1.1055156196656551e-08,0
-0.11403835,0.10971826964907193,0.011268671,1926.4095269182344,1984.8212036510695,14.159178793035956,1.0800366979913206e-08,0
-0.08485854,0.0656154836136891,0.01098,1517.9338621683105,1886.650141027448,15.277142119950136,1.131633178488281e-08,0
-0.1558585,0.13654994743329466,0.010870064,2348.5965616475796,2293.395757346781,16.41060721934405,7.763505867806748e-09,0
-0.10482377,0.11149352885730858,0.011104415,2186.8502030236914,2260.4908645095006,16.338589537378645,8.922690497573094e-09,0
-0.2709533,0.15294758736948955,0.011211637,2222.2959265419286,1867.0036779904453,14.561982541872368,7.921693883446384e-09,0
0.12576798,0.11255505909222738,0.010121842,2364.2940692304433,2358.529013010743,15.02217611761578,6.8846820108118185e-09,0
-0.26297945,0.1667950623549884,0.0111407945,2497.6764395663336,2195.4670803124204,13.033630133736292,7.622136458352425e-09,0
-0.0650696,0.08659231801044083,0.011086012,1704.4584847312221,1809.0797922435765,13.906020125697305,1.1908330758224083e-08,0
-0.646706,0.09840509897041763,0.01177568,2045.9315703691339,2115.976924579876,18.65813846734043,8.801686422490569e-09,0
-0.08380651,0.14752664588167053,0.01110034,2480.1462578438136,2302.1577558674235,13.653826271341037,7.408270132286271e-09,0
-0.16682282,0.09650182170823667,0.011685413,1730.5827235928753,1718.8319124708435,15.870660430901868,1.1112516758327178e-08,0
-0.055519167,0.048011301841647334,0.010975398,1270.7961447536886,1711.0027531897308,14.445476846907598,1.0848938823963457e-08,0
-0.06680128,0.07288645591647332,0.010123717,1501.0255003424884,1658.847051310294,14.033866744024778,1.1670133741100491e-08,0
-0.06022474,0.10061539298143851,0.009870837,1794.8710095260346,1783.978284590264,15.115115272535583,7.799202897679632e-09,0
-0.208939,0.10159195548143851,0.011038702,1787.2029826024627,1904.88438926866,13.741634459243283,1.1221742738708415e-08,0
-0.082817,0.07424254096577726,0.011777299,1590.3716871783206,1733.5609224361535,14.829006446823914,1.2166248853464226e-08,0
0.0051274034,0.07487016930104408,0.010165108,1502.8779143011025,1652.3538484231315,13.31149201004452,1.1793339065531325e-08,0
-0.2821242,0.10719189566415313,0.011686082,2072.298362699718,2118.0929357183477,17.141217673378293,8.933982895007936e-09,0
-0.03806787,0.19608400703306264,0.010079413,2635.6131714459466,2157.218635685655,13.404663214417278,5.33193106049654e-09,0
-0.29499778,0.1037059527262181,0.011381607,1917.8279154985853,1993.6255306490107,14.03029712465247,1.0507702567249503e-08,0
-0.29067746,0.10022340849767981,0.011005698,2261.173526080736,2371.8576223444647,14.90207698088422,8.06511003089268e-09,0
-0.15679924,0.07019694388051044,0.011023655,1448.8189189832906,1615.2561994790858,14.27695820924183,1.2777266106626792e-08,0
-0.33864945,0.05943209831786543,0.011566668,1477.87655299902,1721.7361446593843,15.524970153048221,1.107163213178776e-08,0
-0.1479512,0.0861210303074246,0.011048281,1697.1440260754584,1805.653758606148,13.394660894334265,1.1979181555376279e-08,0
-0.06823063,0.06189956133990719,0.011471695,1296.9130598543593,1644.9111695154643,16.305823682825416,1.1656465226838712e-08,0
0.0014123181,0.07341778748549883,0.011078775,1507.2380769436113,1676.6050605691094,13.997123501274666,1.2697760517392355e-08,0
-0.1205368,0.08924557714617169,0.010180216,1722.4486685250588,1807.4341629680366,13.807772572429586,1.1008167239336702e-08,0
-0.25366008,0.0705050935324826,0.01092335,1495.0807871194654,1873.038301502497,15.098074209172436,1.0317877924988886e-08,0
-0.09469804,0.06565513522331787,0.010847521,1498.1012164094684,1900.53538508389,15.123402906458644,1.0295307816530405e-08,0
-0.1471657,0.05862433838457077,0.0108718965,1444.1739508840858,1874.8562132421287,15.432429022403882,9.663438720936189e-09,0
-0.34928071,0.2632889537412993,0.011008875,3115.9630731229113,2059.7182795211093,14.252006898766732,-2.582356614875594e-10,0
-0.07352915,0.2855437028712297,0.010953197,3281.167958757701,2131.9233390414684,14.371490397183805,-1.9003857530479502e-09,0
0.032902967,0.1735120450261021,0.007106425,2498.633657970683,2033.16922581192,14.413372921930495,3.352474650236039e-09,0
-0.4514292,0.10578596287703017,0.010128227,1847.7447962576675,1842.2092412677116,13.880125408449336,1.0375875075467551e-08,0
-0.47754365,0.11270460230568445,0.010134688,2155.359039288988,2173.6181733432554,17.621866787737197,7.786596158383489e-09,0
-0.11557341,0.11353162159222738,0.011273321,1967.7955351805304,2001.6085038830852,13.333556811845554,1.0607691697430298e-08,0
-0.31630895,0.10100284585266821,0.01118145,1954.204444916172,2127.3523268501685,16.678566172478998,9.988540719520311e-09,0
-0.0011314339,0.11234887072215777,0.011061776,1971.6426845694205,1986.199772908227,13.345104472933821,1.0657777412428937e-08,0
0.031124484,0.11578836463167054,0.011093617,2158.095290939896,2204.9275640975106,16.123942860837097,9.006157292163422e-09,0
0.017695041,0.0966864849187935,0.011168749,1809.3819477144991,2080.1727684005486,14.950811722168927,9.774491042075589e-09,0
-0.014219886,0.10416137978538283,0.011184024,1893.764749977341,2108.3331408236913,14.580713188505419,1.003934114899548e-08,0
-0.20382994,0.11707307678364269,0.011101835,2159.730158438641,2199.167230516918,15.953489839285481,8.830392618922827e-09,0
-0.08885397,0.08647902769721577,0.010173196,1688.5875430493088,1796.1134714640052,13.540180391002291,1.1155388304634818e-08,0
-0.10606192,0.16711907265081208,0.011001003,2452.112343959585,2062.2407091166483,16.92165524079357,6.502034930328699e-09,0
-0.047937945,0.09859655959976799,0.011197576,1779.9030382000453,1898.93498610166,13.264600534771107,1.1635964322284894e-08,0
-0.32193583,0.13357267800174014,0.011188106,2289.872135414823,2202.8750519559703,14.14884093841306,8.634867663034596e-09,0
-0.079326116,0.08131185651102088,0.011174126,1657.983534928953,1797.3402716551655,14.086813236861468,1.211069725287195e-08,0
-0.19922778,0.1091778748549884,0.011110308,1890.1908220235937,1942.5079641893858,14.324854803570165,1.1027739762494115e-08,0
-0.21722431,0.10187744707076567,0.010983555,2139.786739038403,2266.274585180698,14.703128794884552,8.962177444075243e-09,0
0.002096638,0.1004964381525522,0.011112859,1829.4073827065336,2084.754319419447,14.688738876473193,9.912627641627827e-09,0
-0.31353062,0.10178568191705337,0.010960815,1955.7843187253836,2059.00329346729,14.890393262347175,9.448372253837403e-09,0
-0.21066837,0.10604313188805105,0.011779679,2079.9847111909235,2121.2320481569564,18.133684568836717,8.753911596410336e-09,0
-0.07940076,0.10978397803074245,0.011054677,2142.3719706332367,2242.8047883124154,16.76660424966162,9.338436204053397e-09,0
-0.077120245,0.06657845127610208,0.011630236,1400.504358689864,1573.4449051173879,14.814602428905953,1.2950695671917185e-08,0
-0.21357346,0.13192430394431554,0.011128948,2275.3825925102537,2271.2566657500706,15.971562803276552,8.469461327428228e-09,0
-0.49120653,0.13492989595417634,0.009963243,2065.8992389232044,1837.4027187429,13.991702380885673,8.295918566912358e-09,0
-0.095336564,0.14217594438805103,0.01119014,2359.5399161556315,2272.7746795883686,16.466737644621467,7.47012036833263e-09,0
-0.11577448,0.0792046566850348,0.010225065,1624.2172221631424,1753.0118122489168,13.475774454400362,1.1195750396691681e-08,0
-0.04954504,0.07767183874709976,0.011121739,1592.0251279256383,1747.9377358535899,13.433354048649218,1.2509705181346367e-08,0
-0.16932723,0.12735303980568446,0.010936438,2368.0051473255935,2287.1346910487705,13.722018617468292,7.991990885377366e-09,0
-0.059060253,0.08637140189965198,0.011050491,1702.288648222536,1807.0541551047784,13.669058561021197,1.196957169083763e-08,0
-0.14008279,0.10923791872099768,0.011071207,2040.263116964202,2141.661138015095,16.22583968771611,9.487703990409777e-09,0
-0.05431571,0.10920393162703017,0.011059849,1955.3381592895846,1992.9407698543519,13.28905562478008,1.0530006851497101e-08,0
-0.11593366,0.23449508773201855,0.01099981,3158.7603891646445,2515.5064911495597,14.475522545751566,3.5681473613928143e-09,0
-0.09913339,0.10179814385150812,0.011687729,2242.8531327702203,2308.061453661444,15.440298229422362,8.436595125211621e-09,0
-0.113367155,0.10455109846287702,0.011793255,2071.8723615453196,2125.6194484402845,17.02864971522584,8.76173688880138e-09,0
-0.30447623,0.11499646534222738,0.011070765,2137.3987120042034,2183.4553148176788,15.99590718014937,8.914034375432255e-09,0
-0.3497989,0.13505791400812064,0.010178537,2432.300022577162,2228.920010268864,17.99014949531632,6.498066470573337e-09,0
-0.22098723,0.09959691306554525,0.011732549,2001.2870248021084,2087.74635116506,17.095045494492627,8.94065431097352e-09,0
-0.011018204,0.11040934055974477,0.010106404,2158.4292686951076,2182.759115573751,17.335328997582018,7.643468108513994e-09,0
-0.09047691,0.08470716719837587,0.0117180105,1931.5700176380583,2110.7345663404512,14.579553402682345,1.0169826830472755e-08,0
-0.17332979,0.11604666654582367,0.010085654,2356.7920197239882,2361.9421358005934,15.48595024571007,7.195510143260109e-09,0
-0.038331248,0.07999429016821345,0.010188986,1633.6345905576752,1754.1255880282017,14.1419872846529,1.1094444049659728e-08,0
-0.14987464,0.08527701747389792,0.011022663,1723.5609309141737,1866.314531122718,13.922187464296755,1.1732263846169217e-08,0
-0.18013753,0.11092367858178655,0.010102488,2230.269771166539,2249.2228126518426,18.217741597100282,7.386369130982706e-09,0
-0.020487225,0.07520097701566125,0.011814184,1600.9471569802645,1727.933703583553,15.046339832249169,1.2149462810463058e-08,0
0.01652293,0.13839091502320186,0.011045222,2330.491946239219,2262.955527331335,16.062725379567986,7.765566863871164e-09,0
0.007938013,0.06723213638341068,0.011055869,1452.2163690360276,1649.3454703128045,14.231893281692738,1.2652658557304346e-08,0
0.04140677,0.10571458997969838,0.011030773,2042.935802933657,2183.750535319729,16.45555624337285,9.571822847539141e-09,0
-0.029394059,0.11252333780452436,0.011083651,2282.5233050877073,2330.9133103292265,14.850371294794549,8.464380248914038e-09,0
-0.22860868,0.1521420932424594,0.011772567,2705.0543130823166,2262.680869399224,15.505651975260816,5.135938712579891e-09,0
-0.27152485,0.10567380546693736,0.011734951,2164.3433495785694,2231.1472648986387,18.627824263127366,8.892650641075564e-09,0
0.043554403,0.07156775667053364,0.011741077,1418.117805787103,1553.5389928666605,14.99393580011336,1.3225557309520043e-08,0
-0.030018728,0.0752021099187935,0.0110357655,1576.6257903249084,1743.377472337917,14.44568239903159,1.2241410779367656e-08,0
0.260015,0.11208830300174014,0.01105469,2136.87753135181,2203.320863912328,16.494090406654777,9.013664673364203e-09,0
-0.18623684,0.06996923035092807,0.011580065,1597.7411545296895,1814.094074228232,15.285873336083936,1.1532562225204902e-08,0
-0.044436797,0.07253525594547564,0.010240232,1498.3019628416782,1661.350076432201,14.550956195224776,1.1787670061609926e-08,0
-0.32184517,0.1340643579611369,0.01087027,2385.4101063677467,2349.943734792896,16.359570005434776,7.698748214276814e-09,0
-0.075281486,0.0868336263776102,0.009556472,1580.7889909777366,1694.0173159432063,13.326668201788108,1.107598272511909e-08,0
-0.028631803,0.06887371302204176,0.011128824,1516.5224944850086,1728.2959868189535,14.03080628186063,1.2420835316270938e-08,0
-0.35715187,0.15837192756670534,0.011725598,2655.734526408188,2288.4900978443998,16.90714359765147,6.066688986134633e-09,0
-0.21131504,0.11276577907482599,0.010957257,2181.738748450999,2263.6485479791313,16.38125381870478,8.857786892970838e-09,0
-0.11692396,0.3065397966212297,0.010933513,3477.592600055767,2210.7859198736624,13.779566620007321,-2.7689498899659067e-09,0
-0.56899136,0.18569188660092809,0.011456844,2937.6847565768126,2460.843528694161,15.863254167846586,4.763946133883119e-09,0
-0.11291766,0.10852079103828306,0.011143921,2050.172797433374,2152.786951311908,16.561697722148573,9.324070101750672e-09,0
0.04026142,0.08071481656032482,0.011781932,1668.2207364645574,1777.6148250849374,14.4175767742802,1.192338050065721e-08,0
-0.44680595,0.18032079285092809,0.010905529,2484.6541815765445,2024.9537248857584,14.014988863440395,6.701247090245425e-09,0
0.010527017,0.13402130764211137,0.011195779,2320.7791047343844,2286.2226066544504,15.468702675723023,8.021378617191752e-09,0
-0.18307488,0.08900993329466357,0.011009879,1766.5952345212174,1873.7481604400216,14.700641073452886,1.1252816400265721e-08,0
-0.1841965,0.08571205227668213,0.0110026,1728.0160559296917,1823.1175825337311,14.031674660909507,1.1533538699662008e-08,0
-0.08990842,0.0583898274361949,0.010967504,1410.0331334911941,1721.041687099537,15.37973158755643,1.1818870131992608e-08,0
-0.11415069,0.10239405089907193,0.011133568,1821.1162993804885,1922.816673784171,14.263076680893962,1.11679392982335e-08,0
-0.06372078,0.07982775340777262,0.011009108,1623.8579174407473,1750.744954488914,14.082768001280112,1.200595537922045e-08,0
-0.27362877,0.1749904836136891,0.009991459,2340.7324636611306,1816.201832622558,14.996601070229994,5.299112699371628e-09,0
-0.07573214,0.11021334831786543,0.010914134,2130.709924942531,2218.8086714528813,16.709531096696782,9.067844157832432e-09,0
-0.15812953,0.03659503697795824,0.011704326,1021.0457975923207,1494.834581652223,16.801268866009025,1.0970798436976806e-08,0
-0.15570226,0.10939992386890951,0.01106576,2031.8279535853358,2131.7848601327273,16.585168388706908,9.200556813701246e-09,0
-0.07292625,0.13642192937935035,0.010978629,2350.834372576847,2298.5122374806947,15.884025530448042,7.967799480310653e-09,0
-0.20305058,0.08971799775232019,0.01109905,1913.762361401288,2038.8012609434354,14.580733048455253,1.050270286294096e-08,0
-0.09343806,0.1175998767401392,0.011195884,2012.4545554932,2020.075275996078,13.50490978723114,1.0706215650088907e-08,0
-0.18098709,0.07844787739269142,0.01108377,1634.12350085864,1956.1448646507238,14.537624710449498,9.015982087210168e-09,0
-0.24373898,0.14600628987819025,0.011254948,2530.140378740916,2420.2668926914253,15.306260032108801,7.258185036316336e-09,0
-0.020004569,0.07741127102668213,0.010114274,1599.2919946941824,1735.486366472132,14.243466726767158,1.1195677706924238e-08,0
-0.00033859117,0.03909422128770302,0.010201554,1071.7180298639184,1556.896860028621,15.633573832050613,1.106555445176715e-08,0
0.051293783,0.13448693082946636,0.010972315,2390.1245975287834,2291.112133937565,15.421242608528722,7.4265114505564434e-09,0
-0.17779365,0.1097579212587007,0.010829038,1860.7934693890495,1859.548236842464,13.934777304094435,1.0469202208621979e-08,0
-0.12696154,0.09266467879930394,0.011088596,2023.5628978935542,2159.6386219038313,14.287860155231742,9.57035780333519e-09,0
-0.25868714,0.1648623296113689,0.010088856,2758.740744311374,2320.813858437885,16.08175861937244,4.525264764252658e-09,0
-0.21451476,0.1456154382975638,0.011074882,2435.9681544566406,2361.5083517746602,16.679355229430175,7.668590150207245e-09,0
-0.20236368,0.14396479843387472,0.0096145095,2144.066535369111,1883.0608984088883,14.742463165905477,6.3925712763007e-09,0
-0.20332389,0.08268833381670533,0.010131693,1948.4827556838554,2128.002596444522,13.927705894224557,8.910948238533796e-09,0
0.3786022,0.0995244072650812,0.010999034,2134.6543104106954,2319.3404887764887,16.040152894941645,8.921728312715994e-09,0
-0.14148599,0.07566093568735499,0.010999932,1585.5306378714372,1751.4506826074573,13.887778046705987,1.2215159609972337e-08,0
-0.124577865,0.10419989849187936,0.01111351,1988.8083533089718,2127.3238682318306,17.18016543618054,9.700406394465402e-09,0
-0.38605118,0.11263889392401392,0.011570032,2157.5134449823026,2182.082816385246,16.898126326678117,8.554169614322579e-09,0
