Peak-to-Peak Amplitude,RMS,Standard Deviation,Area Under Signal,Peak Positive,Peak Negative,Number of Peaks,Distance from Mean,SNR,Spectral Entropy,Zero Crossing Rate,Distance from Mean ftt,distance_from_mean_mfcc
-1.2010897618539418,-1.4975294114254902,-1.4975284321459474,-1.429329064579729,-1.391438590537442,0.889312952999491,0.1794292520415955,-1.42932616366382,-1.0192508521466044,-1.8551878019425,-1.4127678401705395,0.9144481179793276,0.6170184870995777
-0.733316923569016,-1.516939028709484,-1.5169396274319749,-1.4197396106017002,-0.6932817416422521,0.7037757998979199,0.1794292520415955,-1.4197363062591213,-0.3373300801704538,0.3080293487232895,0.21468113705329647,-1.4583040380466123,0.6170184870995777
0.6542928019403721,1.3906506830413705,1.3906516027146922,1.3071090728668013,0.5981445422296017,-0.648958716351716,0.1794292520415955,1.3071135484357201,-0.6813043784689513,-1.011823945193914,-0.8720406644024288,1.2319838147254765,0.6170184870995777
-1.382613549845107,-1.6841439557441509,-1.6841413942106507,-1.5055992846071664,-1.224274274604791,1.4121903844675547,0.1794292520415955,-1.5056028864661026,-1.4536948681864463,-3.0000766232993725,-1.5728045515992306,1.290909568630713,0.6170184870995777
0.2545913841521332,1.518294526266489,1.518295443305499,1.486537975066354,0.16548395981568115,-0.32173864633621807,0.1794292520415955,1.486543157908737,-0.6613249044471614,0.15648734194377834,-0.17761977972649484,-1.4231489655005456,0.6170184870995777
0.14113901665765496,1.4811720745382426,1.481174570745994,1.411880735258923,0.11959571622632593,-0.14969510436930675,0.1794292520415955,1.4118814612520907,-0.5666833518290441,0.034518289868539546,0.07692766926313449,-0.9431074859703522,0.6170184870995777
-1.0056026055557639,-1.4765350778893107,-1.4765372558482668,-1.4050492090243611,-0.8276687407253638,1.0917171200193867,0.1794292520415955,-1.4050475513527994,-0.32660235369532087,-0.647839071836775,-0.7157821762144286,0.5667138183195025,0.6170184870995777
0.387243383068754,1.5908031868172008,1.5908041023597776,1.1020837302419464,0.4408134213518124,-0.29475142406689864,2.338045126856729,1.1020871050575254,-0.7700513570119526,0.005802403959174306,-0.18655513979937066,-1.3567689715119113,0.6170184870995777
-0.9445128692125833,-1.6302351919222822,-1.6302326315013504,-1.5750769747335,-0.9063343011642584,0.8926863557831559,-0.899878685365971,-1.5750797146475937,-0.04595202836476835,-0.15158807702558424,-0.26253327869064114,-0.015127156516602142,0.6170184870995777
-1.0317839211314128,-1.6367666220533033,-1.6367735319132302,-1.5223382529410823,-1.227552006289745,0.7307630221672393,-0.899878685365971,-1.5223385693136624,-0.18247778790343502,-0.5992187834856851,-0.6673547308811905,0.7791436135677501,0.6170184870995777
0.8410528530466671,1.6767677298877175,1.6767686436561595,1.5028086059962882,0.5588117620101544,-1.0503936476078424,0.1794292520415955,1.5028100942577531,-0.28868710945824694,-0.1436214185129235,-0.3934473350669977,0.5349502715171084,0.6170184870995777
0.1062305958901232,1.6049693505257348,1.6049702657759506,1.5016000989888112,0.1097625211714641,-0.09234725704700299,1.2587371894491621,1.501604453700364,-0.4319377913801323,-0.26988397712264955,-0.48332492296051915,0.37905660341580094,0.6170184870995777
-1.0073480265941406,-1.4598182155119197,-1.4598188154132692,-1.4214557560540524,-1.0243326418226004,0.8926863557831559,0.1794292520415955,-1.4214557257297609,-1.1110585393226349,-1.8779123688474668,-1.0800359905432504,0.6598680975197055,0.6170184870995777
-1.2290164984679672,-1.64627649796906,-1.646277094022286,-1.5599100480353265,-1.0210549101376465,1.3244819120922666,0.1794292520415955,-1.5599058378191983,-0.20742701376034658,-0.28093200201700025,-0.5845096023042841,0.09745880001069922,0.6170184870995777
-0.996875500363881,-1.5194092288436183,-1.5194066707099112,-1.440118837848382,-0.8211132773554559,1.081596911668392,0.1794292520415955,-1.440115520842084,-0.18685178994416352,0.3693954744386414,0.4146787643634584,-1.5134252270721438,0.6170184870995777
0.1847745426170697,1.5770237317558635,1.5770246475828207,1.4581527982809797,0.034374692417523396,-0.32173864633621807,1.2587371894491621,1.4581522673637697,-1.2936942754033234,-1.9728919164430818,-1.2169896884503466,0.7564739047705048,0.6170184870995777
0.3977159092990135,1.5452568001906315,1.5452577166731942,1.4721570691860517,0.1917058132953127,-0.5713704523274227,1.2587371894491621,1.4721634891215418,-0.4414001664428543,-0.01735885990319746,-0.3671100854694791,-0.47216821686022703,0.6170184870995777
0.36280748853148176,1.6359581295886483,1.6359590441993181,1.4881820686104013,-0.09673457498063436,-0.8007618416166378,-0.899878685365971,1.4881847941176096,-0.4126013041186816,-0.009428932910318457,0.0834361414149819,-0.45492313522962535,0.6170184870995777
-1.3005787610414075,-1.5169406071121254,-1.5169396274319749,-1.3926399053622194,-1.3160507617835013,1.1591851756926852,0.1794292520415955,-1.3926390741730161,-0.6659209907307703,0.2691878071940927,-0.0037111975673832327,-1.8920795527312153,0.6170184870995777
0.7031645910149166,1.342891375911251,1.3428891397650105,1.1791743594980368,0.11631798454137199,-1.2393042034930783,0.1794292520415955,1.1791744113245384,-0.43189989605297413,0.4475601485341734,0.20538725944663302,-1.839637536479949,0.6170184870995777
0.752036380089461,1.7726919936268528,1.772691327013002,1.5237626109660385,0.14909530139091143,-1.300025453599047,3.4173530642642955,1.5237604017363213,-1.1395554728308916,-1.7174160338011637,-1.2077785456591728,1.0003030467721448,0.6170184870995777
0.6577836440171253,1.7498051553233718,1.7498044891818592,1.7081368941446977,0.6538659808738188,-0.5983576745967422,3.4173530642642955,1.7081333421874272,-0.5533147616943273,-0.15835483922537497,-0.43393223811323556,-0.20587728103184466,0.6170184870995777
-1.0073480265941406,-1.5422250390282266,-1.5422240588262561,-1.4493742329788157,-1.1947746894402054,0.7172694110325797,0.1794292520415955,-1.4493737759203023,-0.19504052949970047,-0.2529221775434395,-0.5895564260491487,0.1814334239528278,0.6170184870995777
0.3383715939942095,1.5333335466358387,1.5333328849618644,1.498388876439133,0.14253983802100353,-0.5072757994377891,0.1794292520415955,1.4983907768326208,-0.4144733332802942,-0.2888415226100005,-0.5307319722360525,0.4438576994908516,0.6170184870995777
-1.0824011312443338,-1.6582471036031015,-1.6582476994092783,-1.629603893886575,-0.9358338863288439,1.1288245506397008,-0.899878685365971,-1.6296037342183431,-0.04999219901183389,-0.34281645028927216,-0.494549279595273,0.36625169249754896,0.6170184870995777
-0.9864029741336214,-1.579903088486323,-1.5799036859093625,-1.572619022134282,-0.7162258634369297,1.16930538404368,-0.899878685365971,-1.572627494973991,0.09834491710135315,0.2550216843982702,-0.1960420653088432,-0.8114917280320924,0.6170184870995777
0.011977859817787392,1.660020877860136,1.660021791974199,1.525691637056564,0.13598437465109564,0.11680371554022252,-0.899878685365971,1.5256906547849085,-0.7690842330114095,-0.9759699006069649,-0.9474672378571021,0.6521703597023965,0.6170184870995777
0.010232438779410803,1.5905017119126514,1.5905042058640593,1.6535477483435415,-0.2278438423787921,-0.2542705906629195,2.338045126856729,1.6535561024902057,-1.7357477612651893,-2.8425473787954387,-1.5165172987944817,0.8381412307010463,0.6170184870995777
-0.457540399505515,-1.5736731332598513,-1.5736737308114646,-1.5956396068376852,-0.16228920867971322,0.7172694110325797,-0.899878685365971,-1.5956411058173265,-1.2244057541980213,-2.6842916664558216,-1.4634291255219964,1.3570209476406776,0.6170184870995777
0.8061444322791353,1.1834695523024095,1.1834704762515322,0.989712229067032,0.8079193700666542,-0.7265469803760094,-0.899878685365971,0.9897128080115154,-0.027349829163507696,0.07561677922432522,-0.2315628794257059,0.4692358845145804,0.6170184870995777
-1.1120732888967357,-1.5128572794782562,-1.5128562998823771,-1.4502928948097027,-1.1521641775358042,0.9635278142401194,-0.899878685365971,-1.4502948934938593,0.1198130605797836,0.834465490235115,0.6888343646241197,-2.302966280428177,0.6170184870995777
4.955010240500287,1.613499038401046,1.6134999534752263,1.2144306682663022,4.52814483248938,-4.91631323768785,1.2587371894491621,1.2144266043285346,0.2205532932676643,0.4144568866508787,-0.44579089500007635,0.6596176227733616,0.6170184870995777
-1.1312729203188783,-1.5235951526491929,-1.5235957512343148,-1.3934095507463848,-1.1718305676455278,0.980394828158444,0.1794292520415955,-1.3934025782950978,-1.1382434132245416,-1.2631818163403021,-1.0287128266678767,-0.13959845372348842,0.6170184870995777
-0.5535385566162274,-1.5120112556623482,-1.5120102760839293,-1.4683075094292888,-0.7621141070262849,0.2854738547234689,-0.899878685365971,-1.4683099063046925,1.892095728362683,1.2425200247703843,1.2670128335371837,0.2288101291777491,0.6170184870995777
-1.0021117634790107,-1.4617959540218688,-1.4617949754797928,-1.4166855922155963,-1.0669431537270018,0.838711911244517,0.1794292520415955,-1.416678195914912,-0.18749706804986577,-0.5466437348380953,-0.6285245241447441,0.7341593259060983,0.6170184870995777
-1.0230568159395297,-1.5097857079376649,-1.5097831500025678,-1.4309715205804059,-0.8670015209448111,1.0849703144520568,0.1794292520415955,-1.4309739406565163,0.06971050287131332,-0.023366504027499,-0.3450198897337595,0.11236797787873855,0.6170184870995777
0.8654887475839393,1.5235158822049661,1.5235167991362175,1.3811424086500468,0.6014222739145556,-1.0537670503915073,0.1794292520415955,1.3811386505026413,-0.31983213317684805,0.5905192235246859,-0.03683270203504807,-1.8468050213523515,0.6170184870995777
-1.0143297107476468,-1.4847995941208298,-1.484801771909223,-1.4846583799843807,-0.9194452279040742,1.0141288559950932,-0.899878685365971,-1.4846546259154758,-0.29406313445197113,-0.676559039026116,-0.7195328211832899,0.5224244410961758,0.6170184870995777
0.3523349623012222,1.7583411568092493,1.758340490491571,1.7041773142746715,0.4932571283110755,-0.17330892385496124,0.1794292520415955,1.7041786774049559,-0.6110614237912708,-0.014334631441167948,0.047060400871393605,-0.9905707061494424,0.6170184870995777
-0.6600092399571993,-1.5679293260469982,-1.5679299237171522,-1.4476384370060167,-0.6178939128883114,0.6396811470082863,-0.899878685365971,-1.4476379810261326,-0.07545221862737017,-0.6212576953547262,-0.5528221679717721,1.0628107988604742,0.6170184870995777
-0.5709927669999932,-1.4617012498633717,-1.46170027132325,-1.3707475880411353,0.014708302307799735,1.118704342288706,0.1794292520415955,-1.37074922676942,0.029898905960311365,-0.024501099860757033,-0.37348066626217735,0.051046317904016064,0.6170184870995777
-1.234252761583097,-1.4834863631230024,-1.483486962535889,-1.3989084213847423,-0.9751666665482912,1.3818297594145703,2.338045126856729,-1.3989108613849686,-1.4843685797896014,-2.334387209015014,-1.3787086744606596,0.5670452264100692,0.6170184870995777
-0.19747266478740327,1.5637288463055032,1.5637297624068403,1.5486827459792973,-0.06395725813109492,0.31583447977645324,0.1794292520415955,1.5486797024929493,-1.5874329417049582,-3.1886154330590424,-1.488194413625213,1.544808632676876,0.6170184870995777
0.42215180383628576,1.7933075105290437,1.7933084218923392,1.7804524469322205,0.12287344791127988,-0.6894395497556952,3.4173530642642955,1.7804554002072386,-0.672448152383424,-0.46838927258309676,-0.7250208972774327,0.39420020890158847,0.6170184870995777
-0.7804432916051839,-1.5977627143762465,-1.5977617330280902,-1.5307699637561216,-0.9948330566580149,0.48450461895969965,0.1794292520415955,-1.5307739593595031,0.08956166155277233,-0.0049558500568982885,-0.3042867822410529,0.0853432179208259,0.6170184870995777
-0.02991224510325074,1.3086794986541508,1.3086788416165835,1.2379785419350275,-0.08362364824081858,-0.02825260415736936,-0.899878685365971,1.2379765102924745,-0.40370277627260576,-0.23353609765863492,-0.33076192319772063,0.18708829252975975,0.6170184870995777
1.027812904152962,1.577547761432881,1.5775486772490233,1.4163495911171953,1.1586366603567262,-0.7940150360493079,2.338045126856729,1.4163499049478128,-1.438727271502991,-2.8604233850892165,-1.3949798548402783,1.5661596861242877,0.6170184870995777
0.25633680519050983,1.5179567481011826,1.5179576651471633,1.428660642177103,0.22448313014485213,-0.26439079901391427,0.1794292520415955,1.4286580826584752,-0.6815444409600648,0.28001136168977725,-0.10566806852238418,-1.7904286677901267,0.6170184870995777
0.06259506993070847,1.6524697996226287,1.652470713892531,1.5380583645910713,-0.175400135419529,-0.3014982296342285,0.1794292520415955,1.5380540995499843,0.9437614648259574,1.0117399672617193,1.3112483815522826,1.3607836504457849,0.6170184870995777
-0.7909158178354435,-1.5027049936873602,-1.502704014301004,-1.4342678953853532,-0.9260006912739821,0.5755864941186527,-0.899878685365971,-1.434269494641909,-0.38303554612722945,-0.690668023902278,-0.7255724627140299,0.3775572434439531,0.6170184870995777
-1.331996339732186,-1.6323786627096013,-1.6323776806470416,-1.5917111402916997,-1.388160858852488,1.1456915645580255,-0.899878685365971,-1.5917130510980915,-0.45530634145120996,-0.7317257004583062,-0.7517166644087394,0.2851181080181307,0.6170184870995777
-1.0125842897092703,-1.4567340167501954,-1.4567346167151967,-1.3409623116739278,-0.8473351308350875,1.0849703144520568,0.1794292520415955,-1.3409623313685284,-0.35624372608375376,-0.6658783293295826,-0.7660022092166081,0.5807166822724975,0.6170184870995777
0.4273880669514155,1.5798017204051136,1.5798010577721295,1.5018850315352896,0.33920373911824014,-0.47691517438480474,-0.899878685365971,1.5018848828283136,-0.6310824945442668,-0.1609750209698054,0.11272426609829551,-0.7024856765841541,0.6170184870995777
-1.026547658016283,-1.592099405698116,-1.5921015812720571,-1.4464561306924688,-0.8440573991501336,1.115330939505041,0.1794292520415955,-1.4464548566760973,-0.8666364992699439,-0.08314093055230902,-0.17028395941975188,-1.3802487114526256,0.6170184870995777
0.19001080573219944,1.599763778613674,1.5997646939713224,1.5433459921346258,0.16876169150063508,-0.1935493405569508,2.338045126856729,1.5433454082780838,-0.7498141947654873,-0.35818655067794036,-0.6541723169465161,-0.6040177047149918,0.6170184870995777
2.649309048804813,1.2166728302715148,1.2166753319379982,0.9344582406574264,3.1187202079591843,-1.9106113574423988,0.1794292520415955,0.9344559882378028,-0.05336823201828591,1.090447451594026,-0.74956555920601,-2.136382433877055,0.6170184870995777
-0.6338279243815504,-1.632263439316763,-1.6322624572565814,-1.5069453452577708,-0.8506128625200414,0.34956850761310254,0.1794292520415955,-1.5069477181234958,-0.4730036354914012,0.22879537927411148,0.16950792779598226,-1.4555432342268813,0.6170184870995777
0.08354012239122753,1.7161472973934797,1.7161482103492067,1.6345735333088043,-0.175400135419529,-0.34197906303820763,3.4173530642642955,1.6345769866190494,-0.574679970888756,0.44608680646292825,0.16843237519461746,-2.0042064218404265,0.6170184870995777
-1.234252761583097,-1.478648559026439,-1.478647580136559,-1.3174226257220552,-1.1914969577552514,1.1591851756926852,0.1794292520415955,-1.3174226600442946,-0.8370081699243469,-0.16086890769043594,-0.15290964816693822,-1.3129847299887325,0.6170184870995777
-0.41041403146934713,-1.5136938328783145,-1.5136944316677796,-1.454414591473415,-0.8080023506156401,-0.03837281250836414,-0.899878685365971,-1.4544194532954533,-0.4870113347250736,-0.8782273264677681,-0.5839304585958568,0.5059042710573609,0.6170184870995777
0.5251316451005045,1.5746876958462668,1.5746870333188259,1.387492801841098,0.45064661640667425,-0.5511300356254332,0.1794292520415955,1.3874882209763608,-0.5660948285854113,0.12156791047127564,0.09907302154251375,-1.2263518643096376,0.6170184870995777
-0.6408096085350569,-1.5391439970717855,-1.5391445953360106,-1.5091576663514044,-0.3950081583114432,0.8319651056771872,0.1794292520415955,-1.5091563533720913,-0.08933495141008851,0.09515794774820821,-0.3989078328893104,-0.5902541522884481,0.6170184870995777
0.3994613303373901,1.6959737332309424,1.695973068200402,1.589269258418752,0.16548395981568115,-0.6017310773804071,3.4173530642642955,1.589266189711811,-0.6941697539104751,-0.06419971018486102,-0.016342046065460376,-0.9659899936468034,0.6170184870995777
0.5041865926399854,1.6675561720712269,1.6675586644323859,1.5627508810758215,0.6768101026684964,-0.277884410148574,0.1794292520415955,1.5627482382330762,-0.5765713883572866,-0.2516039241112728,0.042234203301167346,-0.3133504828482568,0.6170184870995777
-0.7856795547203137,-1.513346584297158,-1.51334718309379,-1.4541640473377184,-0.6637821564776666,0.8353385084608521,-0.899878685365971,-1.4541656342307399,-0.03649793739682047,-0.14278067483791934,-0.40158292525680706,0.05031303389730965,0.6170184870995777
-0.9427674481742067,-1.6266553747310895,-1.6266543927866468,-1.5196903453108785,-1.0734986170969096,0.7172694110325797,0.1794292520415955,-1.5196918914856419,-0.32247105800574016,-0.567956178871453,-0.7130519273032723,0.4466575745802073,0.6170184870995777
0.6385840125949828,1.618160061401748,1.6181609763797342,1.4721390562089756,0.3424814708031941,-0.881723508424596,-0.899878685365971,1.472138925986247,-0.39512609432137075,-0.3091989471290332,-0.38365704856739646,0.4309097598177235,0.6170184870995777
-1.3075604451949137,-1.6115879431141906,-1.6115885398833185,-1.455799953164913,-1.1226645923712186,1.3717095510635755,0.1794292520415955,-1.4557990827278475,-0.19265083254337403,-0.298110109434925,-0.6078959768160073,0.19219407022821602,0.6170184870995777
-1.0422564473616722,-1.7015126984125306,-1.7015117149231835,-1.5465182183508457,-1.0964427388915872,0.885939550215826,0.1794292520415955,-1.5465189290835037,-0.7230748994080262,-0.09329107385199512,-0.06683786178593788,-1.2562992947757265,0.6170184870995777
-1.2778882875425117,-1.5130924614718575,-1.5130914818711247,-1.4300201078821075,-1.2013301528101135,1.2334000369333136,0.1794292520415955,-1.430015978380017,-0.4057394297856868,-0.5437011319755807,-0.7502550160017566,0.10191013394294177,0.6170184870995777
-1.1103278678583592,-1.5318202088146715,-1.5318239640352629,-1.4227232146228697,-1.1226645923712186,0.9905150365094387,0.1794292520415955,-1.4227186802695047,-0.004125457592966581,-0.05112737042253913,-0.3915168560389073,0.015755891316749582,0.6170184870995777
-0.21841771724792233,1.5998442771483965,1.5998436141017747,1.4503007778191201,-0.16556694036466718,0.2517398268868196,1.2587371894491621,1.4503002517811816,-1.5229957274052417,-3.0235603082798286,-1.4480956063845931,1.5650301078113877,0.6170184870995777
0.44135143525842824,1.7146525500918661,1.7146518846758327,1.605939449931104,0.15237303307586536,-0.696186355323025,2.338045126856729,1.6059425116490749,-0.30335207229644373,-0.21890062766560142,-0.43544904306387794,0.6359236885509545,0.6170184870995777
0.4622964877189473,1.3128259623936849,1.312826883673152,1.1796017583177543,0.3588701292279638,-0.5241428133561137,0.1794292520415955,1.1796001723363159,-0.37335637454169573,-0.12816561124476458,-0.36363522321891645,-0.06459696547141804,0.6170184870995777
-0.03165766614162733,1.2635056150510038,1.2635049589457346,1.2347673193853494,-0.2147329156389763,-0.15981531272030153,-0.899878685365971,1.234768974208555,-0.24308475404280858,0.626193691792702,0.5086103582159693,-1.7993543597956407,0.6170184870995777
-0.8328059227564816,-1.5206103932538906,-1.5206094134980028,-1.4543785655192625,-0.640838034682989,0.9500342031054596,-0.899878685365971,-1.4543785147366286,-0.040550093542708124,0.4159016597622936,0.4759301060975823,-1.499682605682899,0.6170184870995777
-1.4559212334569238,-1.533062411693626,-1.5330614316807536,-1.3497133434462274,-1.447160029181659,1.3244819120922666,-0.899878685365971,-1.3497109013893784,-0.7615878322701851,-0.1599710260957713,-0.10561291197872452,-1.2416573364838703,0.6170184870995777
-0.23412650659331163,-1.5342762033250312,-1.5342752232871089,-1.5966057574263186,-0.3556753780919959,0.08644309048723818,0.1794292520415955,-1.5966052088776497,0.616370514206537,1.1885206094112581,0.8253468101819383,-2.254374877338674,0.6170184870995777
0.23364633169161417,1.6057364542095618,1.6057357910413372,1.574695122420723,0.1622062281307272,-0.2846312157159039,1.2587371894491621,1.5746961566260809,-0.5113054120654882,-0.38677999818803316,-0.6116742000566984,0.3423875191717772,0.6170184870995777
0.5268770661388811,1.3257009927413743,1.3257019137551267,1.2584920477380956,0.5620894936951083,-0.4398077437644905,-0.899878685365971,1.258490822119559,-0.6524106896982155,-0.8661385751796016,-0.8124164407062663,0.949195732999308,0.6170184870995777
-1.0998553416280996,-1.4849306015400843,-1.4849296225205557,-1.4564533329697684,-1.1193868606862647,0.9736480225911142,-0.899878685365971,-1.4564520527411022,0.1276032822994853,0.21855952909493467,-0.20798345701117374,-0.5860156172354115,0.6170184870995777
0.3854979620303774,1.6881274936994524,1.6881268288308426,1.5291059149841923,0.4440911530367664,-0.28800461849956877,1.2587371894491621,1.529104930590893,0.6935966082641185,1.421737191065445,1.7518940088498234,-1.4544680766109588,0.6170184870995777
0.416915540721156,1.7997205604619433,1.7997230500954955,1.7619334689545005,0.6473105175039109,-0.13957489601831197,2.338045126856729,1.7619388900508022,-0.7593569431732516,-0.20544056630558344,-0.012094992203661383,-0.870762146351518,0.6170184870995777
0.1393935956192784,1.4976332356876914,1.4976325747504995,1.3887209593690217,0.04420788747238523,-0.22390996560993517,0.1794292520415955,1.3887245654528684,-0.5363690289332167,-0.4557495484982042,-0.6364119098880848,0.5194054878164245,0.6170184870995777
-1.0998553416280996,-1.6743341833264862,-1.6743363572032672,-1.6382877863806813,-1.1882192260702975,0.9028065641341506,0.1794292520415955,-1.6382847556171323,-0.10774961280625024,-0.44943988965569726,-0.568486626371134,0.7242045245667196,0.6170184870995777
-0.8537509752170007,-1.6036580482426948,-1.603657066772871,-1.5573702182675802,-0.9063343011642584,0.7172694110325797,-0.899878685365971,-1.5573696941000048,0.19686571741911568,0.8398854300429087,0.703175065975648,-2.193180896691475,0.6170184870995777
-0.673972608264212,-1.4894669307320985,-1.489465951618949,-1.4666044643239011,-0.5130064989697852,0.7746172583548834,0.1794292520415955,-1.4665966276178766,-0.44053897310101836,-0.6489246923103241,-0.7488209458666037,0.37468690052902426,0.6170184870995777
0.6124026970193339,1.4299418599992022,1.429942778861633,1.2460303426880956,0.2834823004740231,-0.8918437167755908,0.1794292520415955,1.2460311717412451,-0.49742779074550286,0.08306511518006592,0.20891727824085535,-0.9464369163033712,0.6170184870995777
-0.012458034719484852,1.2160761940729827,1.2160755389465612,1.1118123754064733,-0.11640096509035801,-0.09572065983066791,0.1794292520415955,1.111812059706346,-0.41708070804611047,-0.475666194779856,-0.5842889761296451,0.7118321884193125,0.6170184870995777
1.0522487986902342,1.4338184168870194,1.433817757266837,1.2942854707319065,1.2635240742752523,-0.7332937859433393,0.1794292520415955,1.2942793102441594,-0.5027585176039728,-0.3740994613033831,-0.5734231370286793,0.3384678335869279,0.6170184870995777
0.18826538469382287,1.3242030886344776,1.3242040096791436,1.1987413652329184,-0.10656777003549618,-0.4735417716011398,3.4173530642642955,1.198743042442771,-0.6225192081505388,-0.8031889128336595,-0.7827422202173345,0.9264604402851928,0.6170184870995777
-0.9654579216731023,-1.4793209585517688,-1.479319979648012,-1.3576292280995388,-1.04072130024737,0.794857675056873,0.1794292520415955,-1.3576304655940272,-0.18889619878001174,-0.5539573885546362,-0.6886727350056739,0.7366208158924544,0.6170184870995777
-0.9532399744044662,-1.535065404645841,-1.53506600299424,-1.52166522261578,-1.0800540804668175,0.7307630221672393,-0.899878685365971,-1.5216671769489363,3.0438542231723797,1.668164876001129,2.4669158625826637,0.40577646793039224,0.6170184870995777
-0.6390641874966803,-1.4916403911696083,-1.4916409904142123,-1.437724749440616,-0.8866679110545348,0.3225812853437831,0.1794292520415955,-1.4377267559346596,-0.3898736257199157,-0.4583697302426346,-0.682660671746764,0.06556757388078159,0.6170184870995777
-1.183635551470176,-1.4931019920157478,-1.4931010128275781,-1.3917441691385202,-1.1456087141658964,1.1085841339377112,0.1794292520415955,-1.3917445666626953,0.10790582001468633,-0.07033387398841076,-0.35754042514451706,0.2508937689306239,0.6170184870995777
-1.1888718145853057,-1.5665782133857722,-1.5665788110838101,-1.4995714874601165,-0.9817221299181992,1.2873744814719523,0.1794292520415955,-1.4995746836791575,-0.056595856348146484,-0.3011710694167362,-0.525023269967271,0.3859722181393727,0.6170184870995777
-0.7018993448782375,-1.6405484747826233,-1.6405474925514552,-1.4958853773329746,-0.7358922535466533,0.5992003136043071,1.2587371894491621,-1.4958861195290472,-0.5209671341747957,0.42054207509471947,0.14055074237462667,-1.8713034051082813,0.6170184870995777
0.6542928019403721,1.4955607930192452,1.4955617105274333,1.4263140425270835,1.0930820266576473,-0.13957489601831197,-0.899878685365971,1.426314350165758,0.44098741497191124,1.1463324183019477,1.1705164604044955,-1.5367096106647347,0.6170184870995777
2.5882193124616326,1.6231841170100225,1.6231834534817133,1.186484353104239,2.9318895019168094,-1.9848262186830274,-0.899878685365971,1.186481944074757,0.7117133947630836,1.1438550813566686,0.9042206676153447,-0.16495012609997198,0.6170184870995777
0.4954594874481025,1.6697817197959102,1.6697826337085293,1.5876939416962683,0.42770249461199666,-0.5173960077887838,0.1794292520415955,1.5876961959808817,0.2992994305876266,1.1991972378278157,1.2006870897863648,-2.063883599984695,0.6170184870995777
-1.204580603930695,-1.5307674142527115,-1.5307695910924213,-1.4743615072702676,-1.1554419092207582,1.1389447589906956,0.1794292520415955,-1.474366766082815,-0.414761866538703,-0.39403243270493793,-0.6615908720687491,-0.0797628973969911,0.6170184870995777
0.45706022460381757,1.5913856173919583,1.591388111325124,1.4076968119471296,0.48997939662612155,-0.3790864936585218,1.2587371894491621,1.4076954936122597,1.1137327588277282,1.1055726751841493,1.801783102590044,1.0627996356405816,0.6170184870995777
0.29997233114992455,1.5344968293827121,1.534494589282121,1.4146956723129245,0.15237303307586536,-0.4229407298461659,0.1794292520415955,1.414698034099234,-0.4413435878381205,-0.4959501562593252,-0.6294897636587894,0.7859462006899076,0.6170184870995777
