mfcc,zero crossing rate,root mean square,spectral centroid,spectral bandwidth,spectral contrast,polynomial,labels
-0.2535282,0.08966248549883991,0.0102152545,1732.2999552534725,1803.6804428610462,13.735659120716534,1.1087590824145318e-08,0
-0.01740244,0.07069202254930394,0.010433675,1465.381553449994,1642.794850298676,14.538534037901961,1.222569297346793e-08,0
-0.12879774,0.08202558548433875,0.011429357,1669.5286287448757,1783.4986890612722,13.246689238172426,1.2301143671564571e-08,0
-0.21136446,0.05712324173433875,0.010612069,1439.2848999059322,1851.254546597859,14.91476921732038,1.0870044032390545e-08,0
-0.2592575,0.1741283443300464,0.010797266,2724.9875431322243,2274.384314648933,15.402478302536181,4.847441917113245e-09,0
-0.36483625,0.06353773926914154,0.010430029,1402.2103555944457,1609.8440751322792,14.27813271085999,1.1962327960637509e-08,0
-0.15509255,0.19281444859338748,0.010088777,2505.1799521288613,1922.8726205527398,13.311258618360275,5.134649953277563e-09,0
-0.12875256,0.06759239957946636,0.0112386495,1572.0490058302926,1830.778660576512,14.960224850816257,1.1659307759998877e-08,0
-0.3325104,0.16754277842227377,0.0103711,2304.2812994959913,1819.1305925107843,14.671667695475024,6.76371109438425e-09,0
-0.27373844,0.13778821055684454,0.010990347,2099.3632234851552,1991.0321753567205,14.348962315087755,9.332753228781247e-09,0
-0.35445088,0.06116997172273782,0.010209668,1388.1782854313615,1623.8560167970254,14.390556775651001,1.1606016988562458e-08,0
-0.5256851,0.12067797455046404,0.010375013,2257.822265752315,2261.0251688591316,16.203865200249375,8.08759868607182e-09,0
-0.07753134,0.11355541255800464,0.0105762575,2163.1552846258874,2244.4464318653777,17.49719945224667,8.389225537779424e-09,0
-0.044219397,0.14870146642981438,0.011276633,2246.38349268005,1884.9035295443457,15.294328228611136,7.930838542539518e-09,0
-0.46237236,0.13174303944315546,0.010131394,2576.0696455772472,2317.765322565534,14.633311700242867,5.631159159746738e-09,0
-0.18959531,0.07837423868909513,0.01042563,1641.043640862931,1830.6127850107189,14.839744001187013,1.1147197537466263e-08,0
0.06712511,0.30192321635730857,0.010975355,3379.425516149191,2010.3152583803017,13.770993030950788,-3.9379905305287835e-09,0
-0.23135154,0.11537485498839907,0.010313389,2525.364016954399,2484.4091240073717,15.724876411312703,6.085637375954936e-09,0
-0.34456462,0.10988140770011601,0.010940071,2031.4410715263834,1967.011874434629,15.218167185639622,8.149686435379393e-09,0
-0.33441132,0.1129787648636891,0.010143704,2339.4343352449278,2326.7796339523343,14.210955843714093,7.1575956126098966e-09,0
-0.26862228,0.11488997244779582,0.0103600295,2128.6137828962947,2157.7760806149904,17.063142706054474,8.21870992545741e-09,0
-0.24676451,0.12920986803944315,0.009945434,2129.3797314355593,1861.7205793394905,15.402240426921827,7.666668030916792e-09,0
0.014857714,0.08379971178944315,0.010167344,1631.8935927959928,1758.582974347703,13.536501650241622,1.1516911129805764e-08,0
-0.25965106,0.07540829828886311,0.011338968,1625.9808619889288,1834.1194884569825,15.038611356915412,1.1836176103247361e-08,0
0.11112593,0.13588606619779584,0.010794427,2312.5731489665804,2216.2158865691,16.744204365776618,7.434349346765772e-09,0
-0.056499153,0.06823248984918794,0.010398232,1420.9424438076921,1606.1401966569076,13.33345393213892,1.2375037126446594e-08,0
0.052995533,0.10781725819315545,0.010365816,2092.2051065838755,2183.0885199642116,17.807755344889358,8.368162357342944e-09,0
-0.3749832,0.11247122426044083,0.010136241,2248.6672577025342,2295.981276324668,14.769699899280612,7.868360236889036e-09,0
-0.2800411,0.1179760005800464,0.010699732,2166.179967478173,2180.000940305107,16.96837649909988,8.527873723486266e-09,0
-0.21705413,0.0830814512035963,0.010184568,1775.5105547574685,1948.9306779972303,14.255373468032587,1.030189458988607e-08,0
-0.23549455,0.10480147005510441,0.0112621505,2150.117940422724,2250.1098641618987,17.918586224291747,8.686906010885909e-09,0
-0.2320619,0.11184926044083526,0.011343653,2170.385464183473,2229.327917661243,16.99482077765883,8.883986944048669e-09,0
-0.19972575,0.11641939167633411,0.011256024,2173.390890973533,2205.1442493883064,16.585477265341485,8.877307880553189e-09,0
-0.13061845,0.12094760549593968,0.010910329,1971.5376915251534,1943.7489778022978,13.759680679758388,9.609746360797164e-09,0
-0.2327497,0.14821884969547564,0.011319554,2416.478240502962,2148.570372613075,13.527221416652718,8.115861196874128e-09,0
-0.24219915,0.10935234193735499,0.010145023,2032.64809870043,2051.5007377420125,14.243218631703177,9.42490947382155e-09,0
-0.08748288,0.039622154147331785,0.011298602,1026.2001122148404,1510.7757712597127,15.929957500166507,1.1768093723564488e-08,0
-0.110648386,0.07491775123259861,0.011368083,1580.149816770222,1738.7372367287423,14.508059158395277,1.2365297164032326e-08,0
-0.029897604,0.07866992640661252,0.01045691,1606.7349259869543,1754.1598737150337,13.732990882194994,1.1642575132039768e-08,0
-0.088722244,0.12206917959686775,0.011264389,2375.451072211496,2318.4988182609573,15.00898735599961,8.005101395240172e-09,0
-0.1876078,0.16636116045533642,0.011059241,2551.759608970596,2285.8714592459514,16.11043297317578,6.2009458055742755e-09,0
-0.08260161,0.13592685071055685,0.011110735,2096.377983421715,1985.6812199682597,13.436478767732932,9.412487128528794e-09,0
-0.05515403,0.07686068010440836,0.011348641,1604.0511652623125,1752.2385223400352,13.447414260101912,1.211699257853313e-08,0
-0.03986252,0.07438868546983758,0.011332111,1571.060912443581,1743.4354807305292,13.417157825040363,1.236370134225264e-08,0
-0.28421232,0.11454217118619489,0.010107308,2332.3930392428397,2349.3565194053676,14.674662974026567,7.35118543961444e-09,0
-0.17589182,0.11192516495069606,0.011077275,1864.3395131538198,1977.4743777000413,14.667390432960016,8.827140286301026e-09,0
0.09316652,0.12925858287412992,0.010948139,2332.854052633838,2277.4589361331305,16.660615542224253,8.136061756033768e-09,0
-0.07042246,0.11154450949825986,0.011252638,2181.8339523933023,2261.9857790930228,17.072844926184302,9.05608510057265e-09,0
-0.118579656,0.09254345816415313,0.010901033,1670.9073672546435,1844.791080537724,15.612821389483269,8.501333911532908e-09,0
-0.11944139,0.05480418902262181,0.010171953,1355.2933771094295,1701.7945377061114,14.248922845527225,1.168718173740849e-08,0
-0.20487705,0.08055167850928074,0.010382898,1589.1384603576669,1716.6519147592958,13.586462451756507,1.185384748411931e-08,0
-0.6909833,0.11305693517981438,0.011293549,2129.025455461059,2185.145637369948,16.827530130536534,9.137073318623081e-09,0
-0.051924918,0.08085076493619489,0.010222129,1563.1993635292376,1676.5687061248352,13.73972508471369,1.1725600872257933e-08,0
0.06479386,0.12022707910382831,0.010475953,2198.0431469143577,2242.1230393155925,16.990397122275454,8.473243298199721e-09,0
-0.15659913,0.07816238580336426,0.0106769595,1697.9547168705228,1895.436625682282,14.890155864163102,1.0986281484310715e-08,0
-0.4177535,0.11904319533062645,0.011335928,2197.7464138138193,2199.632104398611,16.598935236588073,8.737137896386036e-09,0
-0.21280167,0.03605237637761021,0.010274906,1020.1219858570552,1505.6403144245164,15.496826291782398,1.0893657843130752e-08,0
-0.20534068,0.10817525558294663,0.010778369,1916.858390183384,1863.502382389113,14.225900695472534,1.0294001540163571e-08,0
-0.15920395,0.1060533280162413,0.010434482,2057.8351386156005,2085.0611417985,14.271118770944005,9.397787458980058e-09,0
0.18499169,0.10584147513051044,0.01129997,2137.4199817602102,2246.705841576264,17.27802539429255,9.240542703926699e-09,0
-0.14596674,0.06037920533642691,0.010376818,1426.408431008568,1707.3933769292883,15.596748826144815,1.1047856119219579e-08,0
-0.14380321,0.06743832475348027,0.011387918,1454.6556281243018,1659.9783951238908,14.763525002830287,1.2824436856389918e-08,0
-0.17591397,0.07677004785382831,0.010442176,1637.5324394407032,1830.191296386177,14.737970474050561,1.1099281170188365e-08,0
-0.12421961,0.09236672527552205,0.0108639365,1802.116703055484,1875.8763451019233,13.651446135106104,1.1129913224965164e-08,0
-0.21092954,0.12929936738689096,0.010552911,2365.3274542851395,2283.30899217007,16.850036716034467,7.493553836208972e-09,0
-0.1143799,0.19410822397041763,0.010127902,2525.9029965433097,1905.7021946305654,14.718920063842354,4.96873848718934e-09,0
-0.19329105,0.07528594475058005,0.010607898,1466.5081837768505,1618.3044336570233,14.352452146663707,1.2261782201079295e-08,0
-0.05745241,0.08209582547853829,0.01022565,1634.1075578920434,1753.978331082097,13.66439895818242,1.1431440892517402e-08,0
0.056479327,0.08372607308584687,0.010424945,1691.5838339376714,1801.1866585098735,13.213527284188299,1.1175193535715908e-08,0
-0.20851222,0.11748432062064965,0.010886462,1955.745981497154,1907.6541861867329,13.342795829031513,9.793881914482512e-09,0
-0.24835747,0.12276138341067286,0.01034992,2238.391060782075,2201.7386625576846,17.326325528606606,7.607495798993218e-09,0
-0.12394878,0.1525386093387471,0.010537852,2179.945550577877,1839.8611205820462,15.31727708582167,8.191400863454303e-09,0
0.13050584,0.09856030669953596,0.010576915,2300.5162902131356,2366.893209906851,14.828488967303024,7.1477932172861615e-09,0
-0.021092786,0.1349786107888631,0.011020654,2340.553960813011,2175.7221846146717,16.69847040466383,6.226302812602733e-09,0
-0.29997265,0.08007699209686775,0.010383554,1619.5077180793708,1758.2153740546278,14.159303312983653,1.1562706149860288e-08,0
-0.14674066,0.11870898890661252,0.011166337,1968.867853188341,1852.6065396583595,13.869897895846696,1.0027035763038049e-08,0
-0.17352436,0.07701248912412993,0.011179295,1653.028520706738,1852.8882678131483,14.929209840720322,1.1638514992607904e-08,0
0.044857264,0.14039615356728538,0.010176141,2439.2297764154455,2278.162152123025,15.042061399801826,7.1326626242579285e-09,0
-0.023049783,0.21723644141531323,0.009725819,2716.2818763997902,1938.4481797571912,14.61873706337313,4.2662583376883183e-10,0
-0.28804064,0.11429633120649652,0.010383165,2152.8229057892413,2195.668222820857,17.42002649678074,8.555580062662984e-09,0
-0.31921607,0.07720848136600927,0.01041839,1660.4969158640588,1845.499897529607,14.818449930789487,1.0776499334606053e-08,0
-0.17155257,0.11490470018851508,0.010415482,1897.3133229783455,1811.2110331546594,13.130720580325933,1.0296872283280586e-08,0
0.017816005,0.11484578922563805,0.010381155,2144.983429173048,2191.1840270048638,16.471835137860612,8.21359556316722e-09,0
-0.3156364,0.09749990936774942,0.011273683,2149.9058057108055,2278.6136914361214,15.567089338777828,8.859836466463296e-09,0
-0.2056492,0.1495772005510441,0.011078968,2346.0236676829836,2153.325946235038,14.455176759328413,7.713932815081756e-09,0
-0.067166865,0.12229349441705337,0.010969569,1958.9765482306875,1926.264741583046,14.379470684537077,9.94648483357532e-09,0
-0.0045320233,0.18388603900812064,0.011307844,2554.719655454271,1984.7335706920364,14.8794253999899,5.40499713159404e-09,0
-0.10525138,0.13099532337587008,0.011111811,2038.059575405278,1953.5340374444788,12.897269861570347,9.480273778679475e-09,0
-0.32046115,0.09877442539153132,0.010200598,1802.4124385782086,1826.8114927875001,14.119137818428564,1.069216788570056e-08,0
-0.08226149,0.07946862311484919,0.01065674,1651.9673331630624,1805.7885381956364,14.334249185565556,1.1553891666326614e-08,0
-0.13400419,0.07523609701276102,0.010415644,1648.4132893639428,1860.078664002744,14.681225687327894,1.0769774590137429e-08,0
-0.07227521,0.07038273999419954,0.011361024,1466.8442926305993,1628.5628484242188,13.198159575577705,1.2985242558918094e-08,0
-0.35381034,0.12360766205046404,0.01011911,2419.901410213263,2378.310144256412,15.003251381724032,6.973272363282997e-09,0
-0.24026686,0.11792275413283063,0.010126468,2171.4939838960763,2166.5005600614554,18.385791605675987,7.573112229713203e-09,0
-0.06902353,0.08170497389791183,0.010527512,1653.9848580765324,1800.7049851376296,13.99577038966542,1.1521872796993385e-08,0
-0.20245147,0.10981343351218098,0.010825022,1958.7338609744816,1972.353399037853,15.169241014729078,9.273543737428077e-09,0
-0.022630274,0.12306953306264501,0.01132494,2380.6439455179157,2327.539160477771,15.422091889183015,8.066809521464018e-09,0
-0.28711545,0.13152099042923435,0.010974413,2160.764941625975,2081.4949691460597,14.460354819800674,8.648693765642972e-09,0
-0.16787854,0.11031417669663574,0.010371122,2109.0763938246214,2173.839969139146,16.474422960350125,8.146340704001445e-09,0
-0.0037297327,0.04862080372679815,0.010598516,1159.734173476567,1571.13816896791,14.631824863825099,1.1582957602344824e-08,0
-0.05530565,0.08797672563805105,0.010751685,1738.5453089229038,1836.092860121759,13.895226214547254,1.1130966590446148e-08,0
0.003424595,0.054702227740719256,0.011306019,1461.37588713878,1741.9177781600233,15.480090439210247,1.098568149664782e-08,0
-0.08203146,0.14983890117459397,0.01086682,2370.5313036994307,2197.3943722264084,16.410427202510505,6.8776778555617824e-09,0
-0.2179214,0.09718043068445475,0.010391831,1758.511029170481,1782.0180251508011,14.125974052492936,1.1260054704314702e-08,0
-0.0021245123,0.07759480133410673,0.011314897,1549.6938328682943,1687.932124253208,14.896967503527273,1.2369481193009243e-08,0
-0.16764323,0.08646769866589327,0.011373538,1814.3564392702715,1946.7110139130557,14.785390179629564,1.1028192500514865e-08,0
-0.15888445,0.16325927167923435,0.010638703,2249.583962235544,1948.998434090813,13.753300365650231,7.507207920711268e-09,0
-0.18905269,0.11391907446345707,0.010209944,2130.4158030140857,2110.8973135267847,13.830627522106479,8.860291632491486e-09,0
-0.0017528124,0.12169872027262181,0.01061708,2300.957611450763,2232.688373595401,13.923624680561899,8.118273235991354e-09,0
-0.22349297,0.11546548723897912,0.010408432,2234.7012160143204,2280.968944177581,17.46170692686123,7.91813652677785e-09,0
0.17874998,0.05196060216067285,0.010104279,1282.4751315320254,1602.932110629249,13.425228436128608,1.1412410877958904e-08,0
0.03861978,0.06246148129350348,0.011258122,1394.3957208838988,1785.822139700483,15.526817734516012,1.160073509082957e-08,0
0.27992123,0.10784331496519721,0.011354962,2126.42372638543,2220.42908927913,17.254324959479156,9.224779570971427e-09,0
-0.068023816,0.07964648890661252,0.010701232,1623.8756161301703,1761.5062622039627,14.279020943226266,1.1803873560438427e-08,0
-0.047418714,0.28788314783932717,0.009934942,3366.1338411019046,1872.545212938199,14.605063027651653,1.2489521369172412e-05,0
-0.14955169,0.07888064638921113,0.010213634,1551.5646111029173,1687.8176757524616,13.625039863746904,1.1647438579738936e-08,0
-0.04605747,0.05787548941415313,0.011054581,1269.1864656227958,1607.8711508052154,16.279674152326766,1.1379836304053268e-08,0
-0.044277906,0.06976304198085846,0.010161635,1461.989775564271,1643.2162995994233,14.152677126982994,1.1750286511106231e-08,0
-0.23731151,0.09045098607888631,0.010855593,1658.3220327301005,1828.2288575580847,15.81956894817291,9.082398754687077e-09,0
-0.24571458,0.09081238217807425,0.010424161,1792.657668568828,1875.3768750825009,14.85747425981019,1.0638442798867257e-08,0
-0.2583746,0.12581682315835266,0.010589094,2258.8847396738192,2213.2101928677907,17.110900538947252,7.748661921311922e-09,0
0.51234865,0.09611210303074245,0.011330118,1971.6464483089671,2142.6329520930685,17.491346582625148,9.627797811327711e-09,0
-0.0908276,0.05669613725348028,0.010420153,1462.4626410473775,1871.1583912205429,14.924101203327954,1.0474095934973028e-08,0
0.18155563,0.13912503625290024,0.010966943,2417.2760265404586,2193.3281871207705,16.039322230278696,5.839811912743308e-09,0
-0.27270037,0.08669088058294663,0.010192648,1709.7138846645687,1803.8292379232232,13.972140949308715,1.0961677155360448e-08,0
-0.14609984,0.08971120033352668,0.010649176,1846.8585837479445,1994.1253045486155,14.405720185322247,1.0394068707698023e-08,0
-0.06901183,0.1640874238689095,0.010765666,2440.7551615543894,2095.4474146695275,14.222052368364267,7.122338810368309e-09,0
-0.3192354,0.10413419011020882,0.011339253,2097.678506815186,2212.1365538102264,17.23501050767793,9.371656429993083e-09,0
-0.046905495,0.1094690309599768,0.010095958,2167.7306180196742,2227.3730097296543,17.904912640998674,8.068349596661159e-09,0
-0.1249387,0.1632943916763341,0.010698958,2257.3858412905806,1987.0194150551622,13.25920937854556,7.289266662517683e-09,0
-0.18632212,0.10963103610788863,0.010403234,2145.2968720320123,2192.848411500307,13.870613011790542,8.876216280517952e-09,0
-0.08967633,0.13970055104408352,0.011088007,2127.496096288616,1997.6244953760738,13.4496404557131,9.104978767022628e-09,0
-0.12583053,0.19328347049013922,0.011192676,2748.9582411206966,2170.7324769972856,13.930044417620136,4.751110671788196e-09,0
-0.20270216,0.11678985100058005,0.011290892,2200.562544332828,2253.767418246473,16.40199736476191,8.99525699861427e-09,0
-0.6145642,0.11035269540313225,0.011266242,2281.2446574221094,2381.5327750936535,15.833384121025599,8.729038572707249e-09,0
-0.2624137,0.3112458762325986,0.010893204,3408.1260787882998,2201.495812050017,13.124638775298724,-2.37381260852831e-09,0
0.01761648,0.08028771207946636,0.010245958,1623.346391456343,1758.8485924281235,13.978598707306007,1.1375746843391652e-08,0
-0.16501212,0.14705195946925753,0.010101648,2600.670608995493,2303.131633549823,15.23888045177588,5.596554852581109e-09,0
-0.17611355,0.16499941089037123,0.011050465,2499.8935601329117,2235.4469268894745,16.253255505244322,6.201952487802883e-09,0
-0.28182083,0.10869299231438515,0.01047761,2253.6994466904384,2218.037772757851,14.002442369961313,7.754898315108063e-09,0
-0.41562232,0.1684864867314385,0.011062196,2644.8947345663564,2324.268716237448,15.505843382158554,5.674451314362463e-09,0
-0.0863225,0.0792986876450116,0.0106167365,1625.671045457218,1764.899358167073,13.794861993035251,1.1570900143250526e-08,0
-0.23902848,0.0845712188225058,0.010374333,1544.0519693379595,1641.0719111922538,13.858457407240806,1.1763359320341162e-08,0
-0.2360238,0.06920791944605569,0.011383466,1434.7693583384146,1761.6138073166771,15.927840415597323,1.2184301334694265e-08,0
-0.2903329,0.11654514392401392,0.010116714,2166.3898657353334,2192.410118607914,17.705285504434283,7.898509353259949e-09,0
-0.2527833,0.0707894522186775,0.011175411,1447.896084922482,1787.3986156935457,16.14044839848363,1.1687884618768347e-08,0
-0.19661346,0.07292384171983758,0.01075963,1482.8211570811577,1639.5703143239607,14.284148896298596,1.2317381662591979e-08,0
-0.033228815,0.06841941886600927,0.011248349,1640.6679117794815,1924.4142919763115,15.009829995516597,1.102225189414425e-08,0
-0.009454343,0.1601358577436195,0.010833583,2551.9676081127163,2322.375555046511,16.190979361268184,6.2514753595316545e-09,0
0.012403608,0.12232861441415313,0.011212232,2343.302827502044,2320.106556598163,16.487016882375286,8.226930551270877e-09,0
-0.023528669,0.12111867386890951,0.011360551,2279.664421631918,2205.669844016001,14.213978539088538,8.703924732580359e-09,0
-0.06016411,0.07410999129930394,0.010414351,1502.4737328526055,1657.8332976757451,13.864291180289491,1.2056592576692265e-08,0
-0.19685891,0.14823471033932714,0.011274809,2592.541192310771,2256.243713462814,15.833921945479208,6.071420408459452e-09,0
-0.14085248,0.13545216429814386,0.011040313,2079.482274349739,1978.6617996339974,13.523599393444448,9.446973159735893e-09,0
-0.35847098,0.11166119852088167,0.01016144,2263.285719007845,2348.7364158371142,14.174700542458789,8.00666396073841e-09,0
-0.14396732,0.11521624854988399,0.010370588,2165.2815201471085,2230.7209749584395,17.135406430244842,8.597589911719826e-09,0
-0.087987274,0.05410178908062645,0.011169264,1347.2862779838736,1664.8453685182392,15.930746589292042,1.0976416520854056e-08,0
-0.20374829,0.10056781104988399,0.011267832,2233.4835631906108,2307.1051535319543,15.38379282317704,8.344236965752006e-09,0
-0.052570082,0.04685234193735499,0.010492128,1199.6183923028136,1673.8176674133933,14.892173377582452,1.1440432578843962e-08,0
-0.10309924,0.09485911216647332,0.010914133,1799.8640799809898,1864.038325999257,13.997849293041469,1.1201909863214344e-08,0
-0.10277015,0.06981402262180975,0.010373116,1439.3945466585476,1615.190490828573,13.557386978044985,1.2261637347965392e-08,0
-0.11387658,0.12888925645301624,0.010150215,2322.6140886771063,2219.2642503013503,13.756263427225766,7.715618708234894e-09,0
-0.024427963,0.1045952816850348,0.010623381,2152.4246944333922,2190.762110062484,14.02015742148897,8.656548053494233e-09,0
-0.19262493,0.15433879241589327,0.011224192,2323.9757969861043,1983.940964514905,14.15382229292175,7.865876505295128e-09,0
0.05846755,0.04820389537412993,0.010386153,1161.9822183181286,1640.3353068039016,15.635971714775613,1.1139475210144428e-08,0
-0.29911813,0.07165045859918794,0.010374605,1617.9061699114263,1839.158560647989,14.502403461398469,1.0886720663091397e-08,0
-0.082010545,0.03734955046403712,0.010316603,1059.9492255212404,1542.694901700876,15.553751898206045,1.0824773851583797e-08,0
-0.11705146,0.05785509715777262,0.0103783775,1493.6482347680458,1901.2281646937188,14.691437867837958,1.029778735657753e-08,0
-0.039859347,0.049936104263341066,0.010495073,1291.5859905184686,1757.0749826731987,14.858812630543891,1.0968330169473084e-08,0
-0.06323019,0.11712179161832946,0.010432858,2227.5957981607626,2280.259580396979,16.997103592711394,8.312057066917036e-09,0
-0.091988534,0.11889025340777262,0.010648046,2330.9388702151064,2281.375526463951,14.757672583589866,7.595687861228748e-09,0
-0.02665408,0.07352314747679814,0.011204005,1583.4446007523,1764.3533327214343,13.805077812023487,1.1918849666788266e-08,0
-0.056919597,0.08626264319895592,0.010417729,1704.9393883207485,1808.528209582856,13.2724024438209,1.1161610963604172e-08,0
-0.162919,0.11343305901972157,0.011344321,2242.150949369949,2222.060515158157,13.905222508238472,8.931797618382877e-09,0
-0.12439203,0.07874922962587007,0.01073768,1535.5607396880991,1684.3835897297486,14.551031028540157,1.2522298479256066e-08,0
0.15116116,0.10133478647041763,0.011335778,2269.8682071087565,2365.4723084120346,15.855235306215913,8.220976877638974e-09,0
-0.12807918,0.07066256706786543,0.011273791,1450.6391645262581,1624.643041120353,13.93942335050206,1.2970068318095856e-08,0
-0.054573335,0.05264714145881671,0.010136238,1221.4438203532932,1650.5601538205149,15.373526792889699,1.0677711980587557e-08,0
-0.05756166,0.07605631888051044,0.010214553,1528.7272115219919,1679.4432527359174,13.709292434309926,1.1736576238517111e-08,0
-0.18979636,0.27793399253190254,0.010251627,3227.4175246815294,2128.873108057454,13.642719230166263,-1.1803566216783192e-09,0
-0.005849847,0.12534780126160092,0.010934741,1977.51314174707,1919.137145111537,13.068133722082708,1.0026136726330005e-08,0
-0.15961221,0.10982362964037123,0.010864731,1859.6115019007996,1864.2963775844469,13.206714173838602,1.0262254264279158e-08,0
-0.0841776,0.12012511782192575,0.01126025,2281.223757665216,2299.5037006015114,16.811025297989715,8.847081981427154e-09,0
-0.42089814,0.1346092843677494,0.010216768,2173.5669691508247,2018.6699996589005,13.341461792109927,9.095990161599031e-09,0
-0.019425463,0.09790322288283063,0.011308587,2013.3943611637783,2166.261665199536,17.52424399136468,9.063754324150235e-09,0
-0.1764541,0.06071567756670534,0.011279284,1675.4145763058025,1945.9922545717877,14.819685023651239,1.000777185444041e-08,0
-0.164013,0.10032423687645012,0.011298681,2125.936755707418,2242.2715228954794,17.417860533567385,8.568305701426732e-09,0
-0.2624571,0.11962777334686775,0.010367539,2234.659495155013,2264.687180993269,16.981522158063804,8.124591080547083e-09,0
-0.11451298,0.04778811992459397,0.010166128,1215.3770701657565,1656.0108580872927,15.460481623804998,1.0732877338361629e-08,0
-0.27922046,0.11100184889791183,0.010406013,2169.881752159588,2254.4024648011878,18.25898414778126,8.597840162892157e-09,0
-0.16680671,0.10141408968967518,0.010772771,1804.313557018844,1836.898590130946,14.127234349070223,1.0934791569521882e-08,0
-0.40719223,0.07311756815545244,0.011233101,1662.4748895187709,1848.1164621326539,14.967099088395932,1.10126849258754e-08,0
-0.1712119,0.07651627755220418,0.010475678,1599.9006224459936,1751.048979495778,13.29855842196243,1.1379267956021386e-08,0
-0.13086163,0.1226458272911833,0.010623136,2264.730435694921,2256.765814514792,17.003328142223193,8.190792308296599e-09,0
-0.17183377,0.07239930756960557,0.011327255,1621.399876531281,1826.121533390648,14.888187576426324,1.1738570662108326e-08,0
0.018811855,0.06149058330916473,0.010139784,1364.1232123475656,1758.2234796519763,14.93271489021839,1.1188077637858873e-08,0
-0.07189582,0.13700650739559164,0.010325321,2112.544546869209,1871.9946826029593,13.81802090155533,8.838584297562653e-09,0
-0.38554817,0.29283959904292345,0.009891275,3299.4352147801333,2077.2023743665864,16.038036153686388,-1.7870943628906853e-09,0
-0.18049683,0.17101852523201855,0.011347258,2466.6055664300743,2012.7573839509828,13.985737687902592,6.926818973326342e-09,0
-0.13101313,0.06008011890951276,0.011236098,1423.3052406844386,1832.6311736072844,15.544910998922978,1.1623893364827722e-08,0
-0.22232682,0.10866693554234338,0.011385106,2046.5714754207236,2130.163996786236,16.92083955922353,9.255095866265852e-09,0
